1;;
COD;PRODUTOS;VEND. POR:
6163;"TEMPERO REALÇADOR DE SABOR GLUTAMATO MONOSSÓDICO TAICHI
1,01 KG (CX 10 PCT)";PCT
7670;TEMPERO SAZÓN ALHO AJINOMOTO 900 G (CX 6 PCT);PCT
3300;TEMPERO SAZÓN AVES VERDE AJINOMOTO 900 G (CX 6 PCT);PCT
456;TEMPERO SAZÓN CARNES VERMELHO AJINOMOTO 900 G (CX 6 PCT);PCT
7669;"TEMPERO SAZÓN LEGUMES E ARROZ AMARELO AJINOMOTO 900 G (CX
6 PCT)";PCT
1455;TEQUILA JOSE CUERVO ESPECIAL PRATA 750 ML (CX 12 UN);UN
1415;TEQUILA JOSE CUERVO ESPECIAL REPOSADO OURO 750 ML (CX 12 UN);UN
229;TOMATE ITALIANO MADURO (CX 17 KG);CX
230;TOMATE ITALIANO SALADA (CX 17 KG);CX
1159;TOMATE PELADO INTEIRO ARCO BELLO 2,5 KG (CX 6 LT);LT
4816;TOMATE PELADO INTEIRO OLÉ 2,5 KG (CX 6 LT);LT
8650;TOMATE PELADO INTEIRO PIATTO SAPORE 2,5 KG (CX 6 LT);LT
6524;TOMATE PELADO INTEIRO PREDILECTA 2,5 KG (CX 6 LT);LT
1038;TOMATE SECO ARCO BELLO 1,4 KG (CX 6 BD);BD
7833;TOMATE SECO YGUARA 1,4 KG (CX 4 BD);BD
3095;TOMATE TRITURADO EKMA 1,7 KG (CX 6 BAG);CX
7963;TOMATE TRITURADO POMAROLA 1,7 KG (CX 6 BAG);CX
5657;TORRESMO PRÉ FRITO CHAPARRAL 500 G (CX 24 PCT);PCT
1271;TOUCA DE CABELO TNT (PCT 100 UN);PCT
8555;"TOUCINHO LOMBAR SUÍNO COM PELE CONGELADO ESTRELA 5 KG (CX
18 KG)";KG
535;TRIGO KIBE BURGOL 5 KG (FDO 5 PCT);PCT
7701;TRIGO KIBE DA TERRINHA 500 G (FDO 12 PCT);PCT
4901;TRIGO KIBE YOKI 4 KG (FDO 6 PCT);PCT
5915;TUBAÍNA CAMPOS TUTTI FRUTTI PET 2 L (PCT 6 UN);PCT
7270;TUBAÍNA SCHINCARIOL TUTTI FRUTTI PET 2 L (PCT 6 UN);PCT
8250;UVA PASSA BRANCA LERYC 1 KG (CX 10 PCT);PCT
1016;UVA PASSA BRANCA SEM SEMENTE BRASILSECO 1 KG (FDO 10 PCT);PCT
8251;UVA PASSA PRETA LERYC 1 KG (CX 10 PCT);PCT
1006;UVA PASSA PRETA SEM SEMENTE BRASILSECO 1 KG (FDO 10 PCT);PCT
461;VARREDOR PARA FORNO (UN 40 CM);UN
462;VASSOURINHA CABO PLÁSTICO (UN);UN
5221;VINAGRE BALSÂMICO DE MODENA GALLO 250 ML (CX 6 VD);VD
7148;VINAGRE BALSÂMICO TRADIZIONALE CASTELO 500 ML (CX 12 VD);VD
5412;VINAGRE DE ÁLCOOL CASTELO 750 ML (CX 12 FR);CX
5202;VINAGRE DE ÁLCOOL COLORIDO CASTELO 750 ML (CX 12 FR);CX
1041;VINAGRE DE ÁLCOOL COLORIDO NEVAL 750 ML (CX 12 FR);CX
6574;VINAGRE DE ARROZ CASTELO 750 ML (CX 12 FR);CX
5205;VINAGRE DE MAÇÃ CASTELO 750 ML (CX 12 FR);CX
5203;VINAGRE DE VINHO BRANCO CASTELO 750 ML (CX 12 FR);CX
5336;VINAGRE DE VINHO BRANCO GALLO 250 ML (CX 6 FR);CX
5337;VINAGRE DE VINHO TINTO GALLO 250 ML (CX 6 FR);CX
5418;VINAGRE GRANDE DE ÁLCOOL CASTELO (GL 5 L);GL
8015;VINAGRE GRANDE DE ÁLCOOL TOSCANO (GL 5 L);GL
725;VINAGRE SACHÊ DE VINHO TINTO BOM SABOR 4 ML (CX 200 UN);CX
3442;VINAGRE SACHÊ ISIS 4 ML (CX 200 UN);CX
1647;"VINHO ARGENTINO TINTO MEIO SECO MALBEC RESERVADO CONCHA Y
TORO 750 ML (CX 12 UN)";UN
3134;"VINHO ARGENTINO TINTO SECO CABERNET SAUVIGNON BENJAMIN
NIETO SENETINER 750 ML (CX 6 UN)";UN
3122;"VINHO ARGENTINO TINTO SECO GATO NEGRO MALBEC SAN PEDRO 750
ML (CX 12 UN)";UN
8256;"VINHO ARGENTINO TINTO SECO MALBEC BENJAMIN NIETO SENETINER
750 ML (CX 6 UN)";UN
5510;"VINHO CHILENO BRANCO SECO CHARDONNAY RESERVADO SANTA
HELENA 750 ML (CX 12 UN)";UN
4722;"VINHO CHILENO BRANCO SECO FINO SAUVIGNON BLANC CHILANO 750
ML (CX 12 UN)";UN
1582;"VINHO CHILENO BRANCO SECO SAUVIGNON BLANC RESERVADO
SANTA HELENA 750 ML (CX 12 UN)";UN
1622;"VINHO CHILENO TINTO MEIO SECO CABERNET SAUVIGNON MERLOT
RESERVADO SANTA HELENA 750 ML (CX 12 UN)";UN
1554;"VINHO CHILENO TINTO MEIO SECO CABERNET SAUVIGNON
RESERVADO CONCHA Y TORO 750 ML (CX 12 UN)";UN
1621;"VINHO CHILENO TINTO MEIO SECO CABERNET SAUVIGNON
RESERVADO SANTA HELENA 750 ML (CX 12 UN)";UN
1646;"VINHO CHILENO TINTO MEIO SECO CARMENÉRE RESERVADO CONCHA
Y TORO 750 ML (CX 12 UN)";UN
1623;"VINHO CHILENO TINTO MEIO SECO CARMENÉRE RESERVADO SANTA
HELENA 750 ML (CX 12 UN)";UN
2979;"VINHO CHILENO TINTO MEIO SECO GATO NEGRO CABERNET
SAUVIGNON SAN PEDRO 750 ML (CX 12 UN)";UN
4598;"VINHO CHILENO TINTO MEIO SECO GATO NEGRO MERLOT SAN PEDRO
750 ML (CX 12 UN)";UN
1803;"VINHO CHILENO TINTO MEIO SECO MERLOT RESERVADO CONCHA Y
TORO 750 ML (CX 12 UN)";UN
1815;"VINHO CHILENO TINTO SECO CABERNET SAUVIGNON CASILLERO DEL
DIABLO 750 ML (CX 12 UN)";UN
4723;"VINHO CHILENO TINTO SECO FINO CABERNET SAUVIGNON CHILANO
750 ML (CX 12 UN)";UN
4724;"VINHO CHILENO TINTO SECO FINO CARMENÉRE CHILANO 750 ML (CX 12
UN)";UN
8223;VINHO CHILENO TINTO SECO FINO MALBEC CHILANO 750 ML (CX 12 UN);UN
3144;"VINHO CHILENO TINTO SECO MALBEC CASILLERO DEL DIABLO 750 ML
(CX 12 UN)";UN
3135;"VINHO ESPANHOL TINTO SECO FINO ORO TEMPRANILLO PATA NEGRA
750 ML (CX 6 UN)";UN
5156;VINHO GRANDE NACIONAL TINTO SECO SANTOMÉ 1 L (CX 6 UN);UN
5157;VINHO GRANDE NACIONAL TINTO SUAVE SANTOMÉ 1 L (CX 12 UN);UN
1673;"VINHO NACIONAL BRANCO ""SECO"" CHALISE 750 ML (CX 6 UN)";CX
1634;"VINHO NACIONAL BRANCO ""SUAVE"" CHALISE 750 ML (CX 6 UN)";CX
3296;VINHO NACIONAL BRANCO SECO ALMADÉN RIESLING 750 ML (CX 6 UN);UN
3174;VINHO NACIONAL BRANCO SECO RANDON 4,6 L (CX 2 GL);CX
1633;"VINHO NACIONAL TINTO ""SECO"" CHALISE 750 ML (CX 6 UN)";CX
1632;"VINHO NACIONAL TINTO ""SUAVE"" CHALISE 750 ML (CX 6 UN)";CX
1721;"VINHO NACIONAL TINTO SECO CABERNET SAUVIGNON ALMADÉN 750
ML (CX 6 UN)";UN
3484;"VINHO NACIONAL TINTO SECO CABERNET SAUVIGNON MERLOT
SELEÇÃO MIOLO 750 ML (CX 6 UN)";UN
3082;"VINHO NACIONAL TINTO SECO JURUBEBA LEÃO DO NORTE 600 ML (CX
12 UN)";UN
3175;VINHO NACIONAL TINTO SECO RANDON 4,6 L (CX 2 GL);CX
1722;VINHO NACIONAL TINTO SUAVE CABERNET ALMADÉN 750 ML (CX 6 UN);UN
2925;VINHO NACIONAL TINTO SUAVE COUNTRY WINE 750 ML (CX 6 UN);UN
8620;VINHO NACIONAL TINTO SUAVE PÉRGOLA 1 L (CX 12 UN);UN
3176;VINHO NACIONAL TINTO SUAVE RANDON 4,6 L (CX 2 GL);CX
2928;VINHO NACIONAL TINTO SUAVE SANTOMÉ 750 ML (CX 12 UN);UN
8539;"VINHO PEQUENO PORTUGUÊS TINTO SECO BONS VENTOS 375 ML (CX
20 UN)";UN
1255;"VINHO PEQUENO PORTUGUÊS TINTO SECO PERIQUITA 375 ML (CX 24
UN)";UN
1624;VINHO PORTUGUÊS TINTO SECO CASAL GARCIA 750 ML (CX 6 UN);UN
8521;VINHO PORTUGUÊS TINTO SECO OLARIA 750 ML (CX 6 UN);UN
1256;VINHO PORTUGUÊS TINTO SECO PERIQUITA 750 ML (CX 6 UN);UN
2980;"VINHO PORTUGUÊS VERDE BRANCO MEIO SECO CALAMARES 750 ML
(CX 6 UN)";UN
5729;"VINHO PORTUGUÊS VERDE MEIO SECO CASAL GARCIA 750 ML (CX 6
UN)";UN
1347;VODKA ABSOLUT 1 L (CX 12 UN);UN
2973;VODKA ASKOV FRUTAS VERMELHAS 900 ML (CX 12 UN);UN
4392;VODKA ASKOV MARACUJÁ 900 ML (CX 12 UN);UN
2972;VODKA ASKOV TRADICIONAL 900 ML (CX 12 UN);UN
1643;VODKA BALALAIKA 1 L (CX 6 UN);UN
6907;VODKA BELVEDERE 700 ML (CX 6 UN);UN
1257;VODKA CIROC 750 ML (CX 12 UN);UN
1680;VODKA CIROC RED BERRY 750 ML (CX 12 UN);UN
2904;VODKA KETEL ONE 1 L (CX 12 UN);UN
2926;VODKA ORLOFF 1 L (CX 12 UN);UN
2975;VODKA PEQUENA SMIRNOFF 600 ML (CX 12 UN);UN
1451;VODKA SKYY 980 ML (CX 12 UN);UN
1258;VODKA SMIRNOFF 998 ML (CX 12 UN);UN
4734;VODKA SMIRNOFF ICE LIMÃO LONG NECK 275 ML (PCT 24 UN);PCT
7832;WAFFLE CONGELADO FORNO DE MINAS 525 G (CX 3,15 KG);CX
7208;WASABI EM PÓ PLUS TAICHI 1,01 KG (CX 10 PCT);PCT
1778;WHISKY BALLANTINES 12 ANOS 1 L (CX 12 UN);UN
1777;WHISKY BALLANTINES FINEST 8 ANOS 1 L (CX 12 UN);UN
4020;WHISKY BELL´S 700 ML (CX 12 UN);UN
7428;WHISKY BLACK WHITE 1 L (CX 12 UN);UN
1260;WHISKY BUCHANAN´S 12 ANOS 1 L (CX 12 UN);UN
1557;WHISKY CHIVAS REGAL 12 ANOS 1 L (CX 12 UN);UN
4543;WHISKY JACK DANIEL´S TENNESSEE FIRE 1 L (CX 12 UN);UN
3262;WHISKY JACK DANIEL´S TENNESSEE HONEY 1 L (CX 12 UN);UN
1470;WHISKY JACK DANIEL´S TENNESSEE OLD No.7 1 L (CX 12 UN);UN
2907;WHISKY JAMESON 750 ML (CX 12 UN);UN
6370;WHISKY JIM BEAM 1 L (CX 12 UN);UN
1262;WHISKY JOHNNIE WALKER BLACK LABEL 12 ANOS 1 L (CX 12 UN);UN
1264;WHISKY JOHNNIE WALKER BLUE LABEL 750 ML (CX 6 UN);UN
1684;WHISKY JOHNNIE WALKER DOUBLE BLACK 1 L (CX 12 UN);UN
1265;WHISKY JOHNNIE WALKER GOLD LABEL RESERVE 750 ML (CX 6 UN);UN
1261;WHISKY JOHNNIE WALKER RED LABEL 1 L (CX 12 UN);UN
1628;WHISKY NATU NOBILIS 1 L (CX 12 UN);UN
1607;WHISKY OLD EIGHT 900 ML (CX 12 UN);UN
1266;WHISKY OLD PARR 12 ANOS 1 L (CX 12 UN);UN
1549;WHISKY PASSPORT 1 L (CX 12 UN);UN
1272;WHISKY WHITE HORSE 1 L (CX 12 UN);UN
6017;XAROPE MONIN AMORA 700 ML (CX 6 UN);UN
6020;XAROPE MONIN CURAÇAU BLUE 700 ML (CX 6 UN);UN
6022;XAROPE MONIN FRAMBOESA 700 ML (CX 6 UN);UN
6023;XAROPE MONIN GENGIBRE 700 ML (CX 6 UN);UN
